cputime iteration reward accum_reward mean_reward q0 alpha gamma epsilon points_me points_opp
1.0847e+01 1.1500e+05 -1.0000e-03 -8.6718e+02 -8.7900e-03 -1.1904e-03 3.9954e-01 1.0000e+00 9.0000e-01 60 845
1.0942e+01 1.1600e+05 -1.0000e-03 -8.7797e+02 -1.0788e-02 -2.4326e-04 3.9954e-01 1.0000e+00 9.0000e-01 60 855
1.1041e+01 1.1700e+05 -1.0000e-03 -8.8266e+02 -4.6890e-03 -1.6578e-03 3.9953e-01 1.0000e+00 9.0000e-01 62 861
1.1134e+01 1.1800e+05 -1.0000e-03 -8.8835e+02 -5.6900e-03 -1.1315e-03 3.9953e-01 1.0000e+00 9.0000e-01 63 867
1.1229e+01 1.1900e+05 -1.0000e-03 -8.9304e+02 -4.6910e-03 -1.4082e-03 3.9952e-01 1.0000e+00 9.0000e-01 64 872
1.1323e+01 1.2000e+05 -1.0000e-03 -9.0692e+02 -1.3886e-02 -1.4107e-03 3.9952e-01 1.0000e+00 9.0000e-01 64 885
1.1420e+01 1.2100e+05 -1.0000e-03 -9.1062e+02 -3.6920e-03 -2.5270e-03 3.9952e-01 1.0000e+00 9.0000e-01 65 889
1.1513e+01 1.2200e+05 -1.0000e-03 -9.2040e+02 -9.7870e-03 -1.8465e-03 3.9951e-01 1.0000e+00 9.0000e-01 66 899
1.1604e+01 1.2300e+05 -1.0000e-03 -9.2809e+02 -7.6900e-03 -1.6162e-03 3.9951e-01 1.0000e+00 9.0000e-01 66 906
1.1700e+01 1.2400e+05 1.0000e-01 -9.3878e+02 -1.0687e-02 -1.1783e-03 3.9950e-01 1.0000e+00 9.0000e-01 66 916
1.1798e+01 1.2500e+05 -1.0000e-03 -9.4347e+02 -4.6930e-03 -1.4139e-03 3.9950e-01 1.0000e+00 9.0000e-01 66 920
1.1895e+01 1.2600e+05 -1.0000e-03 -9.5226e+02 -8.7880e-03 -1.7679e-03 3.9950e-01 1.0000e+00 9.0000e-01 67 929
1.1991e+01 1.2700e+05 -1.0000e-03 -9.5785e+02 -5.5910e-03 -2.2008e-03 3.9949e-01 1.0000e+00 9.0000e-01 67 934
1.2086e+01 1.2800e+05 -1.0000e-03 -9.6444e+02 -6.5900e-03 -9.0017e-04 3.9949e-01 1.0000e+00 9.0000e-01 67 940
1.2179e+01 1.2900e+05 -1.0000e-03 -9.7023e+02 -5.7910e-03 -7.9008e-04 3.9948e-01 1.0000e+00 9.0000e-01 68 946
1.2276e+01 1.3000e+05 -1.0000e-03 -9.8092e+02 -1.0687e-02 -3.3290e-04 3.9948e-01 1.0000e+00 9.0000e-01 68 956
1.2370e+01 1.3100e+05 -1.0000e-03 -9.9481e+02 -1.3886e-02 -1.3476e-03 3.9948e-01 1.0000e+00 9.0000e-01 68 969
1.2466e+01 1.3200e+05 -1.0000e-03 -1.0005e+03 -5.6900e-03 -5.7123e-04 3.9947e-01 1.0000e+00 9.0000e-01 69 975
1.2558e+01 1.3300e+05 -1.0000e-03 -1.0154e+03 -1.4885e-02 -2.0424e-03 3.9947e-01 1.0000e+00 9.0000e-01 69 989
